$ LEGW 2011 2017-11-13 by 1_CWMS_weather_station_read_plot_v3.py<6 hours of missing data was deleted >=6 hours missing data filled with LWS_2011_2015_met.csv,,,,,,
CWMS paths:, LEGW.Temp-Air.Inst.0.0.USBR-RAW, LEGW.Temp-DewPoint.Inst.0.0.USBR-RAW, LEGW.Speed-Wind.Inst.0.0.USBR-RAW, LEGW.Dir-Wind.Inst.0.0.USBR-RAW, LWS.%-CloudCover.Inst.1Hour.0.METAR-COMPUTED-REV,LMNA.Pres-Air.Inst.1Hour.0.GOES-REV; fill with linTrend of LMNW
20.625000,5.98,0.16,2.92,2.77,2,752.099
20.666670,7.53,-0.6,3.36,2.82,7.5,751.999
20.708330,7.87,-0.47,1.25,3.56,7.5,751.999
20.750000,6.58,-0.68,0.68,2.45,10,752.198
20.791670,6.85,-1.13,0.44,0.73,10,752.099
20.833330,5.63,0.24,1.48,0.74,10,752.099
20.875000,6.71,-0.1,0.7,5.94,10,752.495
20.916670,6.24,1.03,0.65,4.42,10,752.495
20.958330,5.22,1.03,1.18,2.1,10,752.495
21.000000,5.7,2.11,1.61,2.33,10,752.694
21.041670,5.9,2.61,1.45,2.97,10,752.694
21.083330,5.7,2.36,1.43,3.08,10,752.694
21.125000,4.88,2.71,0.98,1.45,10,752.495
21.166670,2.92,2.11,0.41,2.3,10,752.198
21.208330,2.32,1.25,1.18,4.54,10,752.198
21.250000,2.45,1.41,0.31,5.16,10,751.404
21.291670,2.39,1.76,0.39,5.83,10,751.206
21.333330,2.6,2.15,0.42,2.05,10,751.206
21.375000,3.21,2.67,0.22,3.12,10,750.314
21.416670,4.42,3.99,1.44,0.36,10,749.719
21.458330,6.45,5.66,0.57,0.45,10,749.719
21.500000,9.83,8.07,2.92,3.78,10,748.033
21.541670,9.9,7.95,4.73,3.71,10,746.843
21.583330,10.09,7.7,3.73,4.53,10,746.843
21.625000,10.48,7.51,4.73,4.41,8.75,746.347
21.666670,11.03,7.27,7.86,4.21,10,746.446
21.708330,10.69,6.7,4.01,4.81,10,746.446
21.750000,10.08,6.1,5.25,4.44,0,747.338
21.791670,8.86,5.62,2.89,5.1,0,747.636
21.833330,8.59,5.01,3.92,4,0,747.636
21.875000,8.18,4.43,2.46,3.14,0,748.429
21.916670,7.1,4.24,3.44,3.59,0,748.826
21.958330,7.72,3.83,3.76,4.36,0,748.826
22.000000,7.58,3.52,3.38,4.45,0,749.421
22.041670,6.65,3.62,3.23,4.9,0,749.917
22.083330,6.78,2.46,1.35,3.41,0,749.917
22.125000,3.87,2.58,2.2,2.27,0,751.504
22.166670,4.21,2.51,2.58,2.85,0,752.297
22.208330,3.67,1.96,2.3,2.87,0,752.297
22.250000,4.48,2.38,3.33,2.99,0,753.586
22.291670,3.06,1.63,1.88,2.63,0,754.28
22.333330,3.2,1.63,1.7,2.53,0,754.28
22.375000,5.64,3.5,3.71,2.59,0,755.867
22.416670,7.93,4.23,3,2.87,0,756.363
22.458330,8.81,4.32,4.41,2.69,0,756.363
22.500000,9.47,3.6,5.22,3.03,0,755.669
22.541670,10.08,4.1,5.36,2.86,0,755.669
22.583330,10.76,3.54,4.93,3.1,0,755.669
22.625000,10.41,3.34,4.32,2.96,0,754.677
22.666670,9.6,4.52,2.77,2.94,0,754.776
22.708330,6.76,3.1,1.43,2.4,0,754.776
22.750000,5.34,1.67,1.2,2.53,0,754.479
22.791670,5.14,1.55,0.81,1.4,0,754.181
22.833330,2.92,0.78,1.41,1.01,0,754.181
22.875000,4.27,0.66,0.89,2.59,0,753.784
22.916670,4.14,0.76,3.01,2.27,0,753.289
22.958330,5.29,0.48,4.05,2.18,0,753.289
23.000000,6.31,0.6,2.45,2.48,0,751.999
23.041670,8.13,-0.09,4.98,3.15,0,751.504
23.083330,7.73,-0.42,1.19,4.27,0,751.504
23.125000,6.78,0.45,4.73,2.73,0,751.008
23.166670,6.98,0.57,2.12,1.78,0,751.206
23.208330,6.71,0.79,4.16,2.77,0,751.206
23.250000,6.65,1.28,2.89,2.94,10,750.214
23.291670,7.52,0.77,5.31,2.93,10,750.314
23.333330,7.72,0.91,4.67,2.84,10,750.314
23.375000,8.26,1.07,4.15,3.21,4.4,750.512
23.416670,9.34,1.52,1.14,1.54,0,750.413
23.458330,10.42,1.27,1.5,3.85,0,750.413
23.500000,12.99,0.53,1.7,3.96,10,749.421
23.541670,14.07,0.76,2.95,5.37,10,749.322
23.583330,14.66,1.38,5.42,4.43,10,749.322
23.625000,14.53,3.28,3.97,3.23,7.5,749.917
23.666670,12.62,2.81,2.46,3.19,7.5,750.512
23.708330,9.17,3.15,1.83,1.87,7.5,750.512
23.750000,7.97,3.26,1.58,2.4,10,751.404
23.791670,8.78,2.73,1.6,2.34,7.5,751.9
23.833330,7.37,2.87,1.52,2.22,7.5,751.9
23.875000,6.83,2.63,1.21,1.25,4.4,752.495
23.916670,5.27,2.85,1.36,2.48,0,752.892
23.958330,6.7,2.93,1.18,4.04,0,752.892
24.000000,4.67,2.69,1.67,0.05,0,753.189
24.041670,3.86,2.89,1.14,4.59,0,753.189
24.083330,2.78,2.42,0.39,5.5,0,753.189
24.125000,2.78,2.53,0.93,1.29,0,753.09
24.166670,2.99,2.28,0.54,0.94,2,752.594
24.208330,2.78,2.2,0.74,0.94,2,752.594
24.250000,2.78,2.37,0.38,1.31,10,752.099
24.291670,2.65,2.4,0.46,4.98,10,751.702
24.333330,2.92,2.85,0.55,5.5,10,751.702
24.375000,3.87,3.11,1.04,4.79,7.5,751.801
24.416670,5.36,3.27,0.56,1.12,10,751.999
24.458330,6.24,3.36,1.41,5.81,10,751.999
24.500000,7.12,4.18,0.82,2.45,10,750.413
24.541670,7.18,4.18,1.66,4.98,10,749.619
24.583330,7.37,3.76,1.74,5.64,10,749.619
24.625000,7.78,4.85,2.45,5.21,2,749.223
24.666670,7.44,5.33,2.03,5.34,4.4,749.52
24.708330,6.29,5.5,1.84,2.43,4.4,749.52
24.750000,6.9,5.33,1.05,4.3,7.5,749.223
24.791670,7.45,5.32,2.57,3.58,10,749.719
24.833330,7.58,5.41,1.41,3.99,10,749.719
24.875000,7.52,4.26,1,4.63,10,750.512
24.916670,7.31,4.1,0.76,0.37,10,751.008
24.958330,6.91,4.32,1.22,3.67,10,751.008
25.000000,7.25,3.83,1.09,1.62,10,752.099
25.041670,7.59,2.83,0.49,3.72,10,752.099
25.083330,6.98,2.77,0.33,3.54,10,752.099
25.125000,3.4,1.68,1.07,1.92,7.5,753.189
25.166670,3.8,2.28,2.19,1.65,10,753.487
25.208330,5.76,3.1,4.47,3.16,10,753.487
25.250000,4.21,2.78,2.29,2.75,10,754.181
25.291670,3.53,2.6,1.6,2.3,10,754.181
25.333330,3.53,2.96,0.94,1.28,10,754.181
25.375000,3.74,3.28,1.71,3.56,7.5,755.57
25.416670,7.6,4.51,0.4,1.23,10,755.768
25.458330,9.01,5.33,0.5,5.56,10,755.768
25.500000,9.61,6.58,1.22,5.27,10,756.264
25.541670,10.08,6.73,1.35,6.21,10,755.867
25.583330,10.01,6.7,2.4,4.73,10,755.867
25.625000,8.04,5.45,4.93,6.21,7.5,755.966
25.666670,6.89,5.07,2.17,5.71,2,756.561
25.708330,4.66,3.72,2.99,5.61,2,756.561
25.750000,3.38,2.79,3.08,5.95,0,756.958
25.791670,2.71,2.51,0.86,4.81,7.5,757.057
25.833330,1.63,1.63,1.24,4.78,7.5,757.057
25.875000,1.09,1.09,2.69,5.27,0,757.057
25.916670,1.03,1.03,2.65,5.78,0,756.958
25.958330,1.1,1.1,1.24,6.14,0,756.958
26.000000,1.57,1.57,2.45,6,0,757.057
26.041670,1.98,1.98,0.3,0.03,0,757.057
26.083330,1.98,1.98,0.58,0.51,0,757.057
26.125000,2.12,2.12,0.19,0.33,0,757.156
26.166670,2.06,2.06,0.4,0.31,0,756.76
26.208330,1.92,1.92,1.18,0.15,0,756.76
26.250000,1.85,1.85,0.72,0.69,0,757.057
26.291670,1.85,1.85,0.89,1.6,0,757.156
26.333330,1.85,1.85,1.61,1.9,0,757.156
26.375000,1.72,1.72,1.61,0.88,0,757.156
26.416670,2.19,2.19,1.12,2.02,0,757.255
26.458330,2.87,2.87,0.44,1.96,0,757.255
26.500000,3,3,1.34,6.09,0,757.057
26.541670,3.33,2.92,1,3.77,4.4,756.165
26.583330,3.74,3.58,0.71,2.69,4.4,756.165
26.625000,4.27,3.87,0.65,0.03,0,755.966
26.666670,4,3.6,0.99,0.23,0,755.768
26.708330,3.8,3.8,0.37,0.54,0,755.768
26.750000,3.8,3.8,0.68,0.13,0,755.57
26.791670,3.6,3.6,2.01,5.58,0,755.867
26.833330,3.6,3.6,1.09,0,0,755.867
26.875000,3.46,3.46,0.5,0.26,0,755.966
26.916670,3.47,3.47,0.89,5.65,0,756.165
26.958330,3.47,3.47,1.35,5.5,0,756.165
27.000000,3.13,3.13,2.19,6.08,0,756.165
27.041670,3.06,3.06,0.41,5.74,0,755.768
27.083330,2.93,2.93,0.67,0.42,0,755.768
27.125000,2.59,2.59,2.91,6.08,0,755.966
27.166670,2.32,2.32,2.48,6.15,0,755.768
27.208330,1.92,1.92,1.74,6.09,0,755.768
27.250000,1.58,1.58,1.71,0.02,0,755.768
27.291670,1.51,1.51,1.61,0.35,0,755.669
27.333330,1.45,1.45,0.91,0.17,0,755.669
27.375000,1.78,1.78,0.91,5.8,0,755.57
27.416670,1.98,1.98,0.96,5.18,0,755.371
27.458330,2.46,2.32,1.75,5.92,0,755.371
27.500000,2.66,2.42,1.23,0.21,0,754.578
27.541670,3.07,2.43,1.59,0.16,0,753.884
27.583330,3.47,2.58,0.83,2.89,0,753.884
27.625000,4.14,2.95,0.86,3.17,0,752.495
27.666670,4.27,3.09,1.46,3.63,0,751.801
27.708330,3.06,3.04,1.89,5.05,0,751.801
27.750000,3.26,3.09,1.83,5.81,0,751.404
27.791670,2.92,2.85,1.31,6.1,0,751.206
27.833330,3.06,3.02,0.64,6.12,0,751.206
27.875000,2.86,2.83,1.1,1.83,0,750.512
27.916670,2.59,2.59,1.05,5.95,0,750.115
27.958330,2.46,2.46,0.54,5.76,0,750.115
28.000000,2.39,2.39,1.47,0.11,0,750.115
28.041670,2.46,2.46,1.18,0.15,0,749.719
28.083330,2.53,2.53,0.35,0.01,0,749.719
28.125000,2.46,2.46,0.29,0.28,0,749.421
28.166670,2.4,2.4,1.41,5.84,0,749.124
28.208330,2.4,2.4,0.39,5.85,0,749.124
28.250000,2.19,2.19,0.81,5.53,0,748.33
28.291670,2.12,2.12,1.03,5.53,0,747.933
28.333330,2.12,2.12,0.37,2.38,0,747.933
28.375000,2.06,2.06,1.13,3.5,0,747.438
28.416670,2.8,2.8,1.35,3.81,0,747.537
28.458330,3.34,3.07,0.79,5.93,0,747.537
28.500000,4.42,3.27,4.4,2.67,0,746.545
28.541670,8.68,4.58,3.75,2.82,0,745.95
28.583330,9.49,3.96,3.8,3.64,0,745.95
28.625000,9.62,4.75,2.93,3.32,0,745.454
28.666670,9.88,4.57,1.51,3.7,2,745.553
28.708330,9.33,5.12,1.72,2.55,2,745.553
28.750000,8.73,5.33,1.83,2.65,10,745.653
28.791670,9.4,5.45,2.9,2.48,7.5,745.653
28.833330,9.54,4.81,2.91,3.28,7.5,745.653
28.875000,9.13,4.88,3.18,3.32,10,746.049
28.916670,8.93,4.82,3.03,2.96,10,746.248
28.958330,8.05,4.92,3.4,2.78,10,746.248
29.000000,8.52,4.71,3.26,2.44,10,746.446
29.041670,7.72,4.88,2.63,3.21,10,746.248
29.083330,7.04,4.57,2.74,3.58,10,746.248
29.125000,6.5,3.86,3.17,2.84,10,746.545
29.166670,6.37,3.02,1.33,2.99,10,746.545
29.208330,7.73,3.43,2.8,3.28,10,746.545
29.250000,9.28,4.3,3.43,2.96,10,746.148
29.291670,7.59,3.71,1.77,2.19,10,745.95
29.333330,9.07,4.12,1.44,3.26,10,745.95
29.375000,8.8,4.99,1.69,2.21,7.5,746.148
29.416670,9.4,5.8,3.41,2.91,10,746.248
29.458330,9,6.66,3.04,2.66,10,746.248
29.500000,9.06,6.56,3.53,2.96,10,745.95
29.541670,9.67,5.95,0.93,2.41,10,745.851
29.583330,10.01,7.63,0.79,1.46,10,745.851
29.625000,10.22,8.1,1.6,0.67,10,745.454
29.666670,10.28,8.28,1.09,1.78,10,745.454
29.708330,9.26,7.77,1.18,0.81,10,745.454
29.750000,8.93,6.43,0.7,6.07,10,745.653
29.791670,8.52,5.77,1.39,2.76,10,745.454
29.833330,5.88,5.88,1.23,4.45,10,745.454
29.875000,4.87,4.87,1.28,4.81,10,744.958
29.916670,4.73,4.73,1.77,5.22,4.4,745.157
29.958330,4.53,4.53,3.38,5.11,4.4,745.157
30.000000,4.13,3.87,3.76,5.74,10,745.653
30.041670,4.14,3.18,3.2,5.82,7.5,745.851
30.083330,4.07,2.35,3.41,5.87,7.5,745.851
30.125000,3.73,1.84,3.25,0.01,10,746.743
30.166670,3.53,1.89,1.94,5.86,10,747.041
30.208330,3.12,-0.33,3.19,5.96,10,747.041
30.250000,2.65,-0.15,2.62,5.85,10,748.033
30.291670,2.45,-0.8,2.29,5.7,4.4,748.727
30.333330,2.38,-0.66,1.86,5.94,4.4,748.727
30.375000,2.59,-2.15,2.48,5.71,10,750.314
30.416670,3.06,-2.62,3.74,5.9,10,751.107
30.458330,2.72,-4.05,4.85,6.15,10,751.107
30.500000,2.79,-5.17,5.65,6.16,10,751.9
30.541670,3.47,-4.98,4.9,6.21,10,752.297
30.583330,2.79,-4.83,3.97,5.81,10,752.297
30.625000,2.65,-6.09,4.02,0.04,10,752.892
30.666670,2.52,-6.37,3.55,6.24,10,753.586
30.708330,2.18,-5.51,2.46,5.97,10,753.586
30.750000,1.98,-4.91,1.58,5.94,10,754.479
30.791670,1.85,-5.02,2.77,6.26,10,754.975
30.833330,1.31,-4.66,3.12,6.21,10,754.975
30.875000,1.04,-4.47,3.16,0,0,755.966
30.916670,0.56,-4,1.45,5.62,0,756.363
30.958330,0.22,-4.2,2.93,5.74,0,756.363
31.000000,0.09,-4.18,2.54,5.66,0,757.751
31.041670,-0.17,-3.27,2.16,5.68,0,758.049
31.083330,-0.51,-2.35,2.15,6.14,0,758.049
31.125000,-0.85,-3.38,3.28,6.23,0,758.941
31.166670,-1.12,-4.37,3.33,6.18,0,759.338
31.208330,-1.38,-4.86,3.14,6.18,0,759.338
31.250000,-1.52,-5.17,2.77,0.09,0,759.933
31.291670,-1.72,-6.35,3.87,0.28,7.5,760.231
31.333330,-1.78,-6.12,3.11,0.29,7.5,760.231
31.375000,-1.24,-6.91,3.22,0.32,7.5,760.925
31.416670,-0.7,-7.02,2.74,6.01,0,761.421
31.458330,0.03,-7.15,2.49,0.23,0,761.421
31.500000,0.65,-7.98,3.45,0.53,0,761.321
31.541670,1.59,-8.59,3.15,0.51,0,761.024
31.583330,1.51,-8.75,3.83,0.32,0,761.024
31.625000,1.72,-8.47,3.54,0.01,0,761.321
31.666670,1.65,-8.54,3.94,0.17,0,761.817
31.708330,0.63,-7.37,3.17,6.24,0,761.817
31.750000,0.3,-6.48,3.12,0.01,2,762.611
31.791670,-1.25,-6.96,1.89,0.18,10,763.007
31.833330,-2.73,-7.35,1.73,0.64,10,763.007
31.875000,-3.68,-6.87,1.28,0.86,7.5,763.801
31.916670,-3.82,-6.81,2.51,0.35,0,764.396
31.958330,-5.43,-7.21,1.77,0.37,0,764.396
32.000000,-5.3,-7.63,1.26,5.42,0,765.189
32.041670,-6.52,-8.4,0.34,5.8,0,765.189
32.083330,-7.26,-9.9,2.41,6.11,0,765.189
32.125000,-7.8,-10.53,2.3,5.92,7.5,765.883
32.166670,-8.13,-10.5,0.39,0.58,4.4,766.082
32.208330,-8.4,-10.91,0.59,0.87,4.4,766.082
32.250000,-8.33,-11.34,0.44,1.26,0,766.379
32.291670,-10.5,-12.36,0.37,0.53,0,766.677
32.333330,-8.8,-10.63,1.06,4.81,0,766.677
32.375000,-6.56,-9.51,1.49,5.01,0,767.172
32.416670,-4.94,-9.18,1.14,5.5,0,767.172
32.458330,-3.45,-8.41,1.29,5.4,0,767.172
32.500000,-1.97,-9.1,0.93,5.72,0,766.677
32.541670,-1.23,-9.23,0.86,0.58,0,765.982
32.583330,-0.5,-10.42,0.94,0.31,0,765.982
32.625000,-0.7,-9.8,1.75,0.13,0,765.288
32.666670,-0.63,-10.15,1.77,0.34,0,764.991
32.708330,-1.72,-9.6,0.94,0.02,0,764.991
32.750000,-2.73,-10.26,0.29,0.74,0,764.792
32.791670,-4.01,-10.2,0.49,0.74,0,764.792
32.833330,-5.7,-9.85,0.5,0.9,0,764.792
32.875000,-5.29,-9.19,0.32,3.86,0,764.495
32.916670,-6.98,-9.73,0.46,0.88,0,764.396
32.958330,-7.38,-9.51,0.74,0.87,0,764.396
33.000000,-7.86,-10.37,0.48,0.92,0,764.396
33.041670,-8.33,-9.9,0.93,1.04,0,764.495
33.083330,-8.2,-9.63,0.66,1.04,0,764.495
33.125000,-9.15,-10.18,1.14,1.03,0,764.693
33.166670,-9.21,-10.39,0.37,1.05,10,764.495
33.208330,-8.73,-9.86,0.66,1.05,10,764.495
33.250000,-8.46,-9.67,0.32,1.05,0,764.792
33.291670,-8.26,-9.3,0.6,1.05,7.5,764.892
33.333330,-6.36,-7.44,0.46,0.98,7.5,764.892
33.375000,-5.75,-6.83,0.91,5.39,0,765.288
33.416670,-3.99,-7.42,0.54,4.84,0,765.387
33.458330,-2.16,-6.26,0.81,5.67,0,765.387
33.500000,-0.75,-5.91,1.07,5.69,0,764.991
33.541670,0.66,-6.51,1.48,5.3,0,764.396
33.583330,1.93,-7.16,0.82,5.6,0,764.396
33.625000,1.46,-7.1,1.11,5.05,4.4,763.999
33.666670,1.18,-6.36,0.91,5.58,0,763.999
33.708330,0.3,-6.58,0.34,5.38,0,763.999
33.750000,-1.04,-5.12,0.42,5.42,0,764.197
33.791670,-1.11,-7.3,0.35,0.88,0,764.098
33.833330,-3.4,-6.76,0.29,0.11,0,764.098
33.875000,-3.13,-7,0.69,1.14,0,764.098
33.916670,-3.87,-6.81,1.4,5.63,0,764.594
33.958330,-4.14,-6.81,0.43,5.95,0,764.594
34.000000,-5.42,-7.76,0.45,1.72,0,764.792
34.041670,-5.96,-7.88,0.99,1.39,0,765.09
34.083330,-6.1,-7.66,0.84,1.7,0,765.09
34.125000,-6.91,-8.43,1.03,1.21,0,764.792
34.166670,-6.43,-7.87,1.24,0.99,0,765.09
34.208330,-6.43,-7.45,0.79,1.03,0,765.09
34.250000,-6.1,-7.61,0.31,1.62,0,764.396
34.291670,-4.2,-5.62,1.27,0.95,10,764.396
34.333330,-3.45,-5.39,0.34,1.5,10,764.396
34.375000,-2.43,-4.81,0.77,1.94,2,764.594
34.416670,-0.81,-4.86,0.54,2.15,10,764.396
34.458330,0.86,-5.51,1.01,2.65,10,764.396
34.500000,2.42,-6.93,0.95,2.03,10,763.404
34.541670,3.63,-4.52,1,1.21,7.5,762.412
34.583330,3.75,-5.64,1.21,3.49,7.5,762.412
34.625000,3.82,-5.03,1.32,2.42,2,761.52
34.666670,3.27,-3.01,1.14,3.7,7.5,761.421
34.708330,1.85,-0.95,1.46,3.01,7.5,761.421
34.750000,1.45,-1.33,0.84,2.22,10,761.123
34.791670,0.7,-1.14,1.28,2.21,7.5,760.726
34.833330,0.77,-1.46,0.58,2.63,7.5,760.726
34.875000,0.23,-1.37,0.46,2.06,7.5,761.024
34.916670,0.37,-2.43,0.99,0.56,4.4,761.123
34.958330,-0.56,-2.03,0.58,1.71,4.4,761.123
35.000000,-0.9,-2.06,0.36,4.25,10,761.024
35.041670,-1.17,-2.19,0.38,5.71,10,760.528
35.083330,-1.11,-2.93,0.95,2.78,10,760.528
35.125000,-1.51,-3.23,1.09,1.38,2,759.239
35.166670,-1.17,-1.82,1.95,0.2,10,759.437
35.208330,-0.56,-1.66,0.78,1.83,10,759.437
35.250000,-1.17,-1.78,1.37,0.69,10,758.148
35.291670,-0.97,-1.85,0.93,1.17,10,757.652
35.333330,-0.42,-1.47,2.83,2.72,10,757.652
35.375000,3.9,1.5,3.59,2.78,4.4,756.363
35.416670,8.23,4.22,2.79,3.44,2,756.264
35.458330,8.7,4,1.73,4.86,2,756.264
35.500000,10.79,5.69,1.65,4.58,0,754.38
35.541670,13.21,6.29,4.41,4.66,4.4,754.181
35.583330,14.35,7.04,8.4,4.52,4.4,754.181
35.625000,14.14,7.13,8.74,4.46,0,752.892
35.666670,14.2,7.37,7.79,4.41,10,752.198
35.708330,13.17,7.32,5.21,4.7,10,752.198
35.750000,12.43,6.75,6.49,4.5,10,751.404
35.791670,11.96,5.93,6.91,4.28,7.5,751.504
35.833330,10.81,5.54,6.35,4.4,7.5,751.504
35.875000,10.27,5.63,6.69,4.4,2,751.999
35.916670,9.87,5.77,5.08,4.7,0,752.594
35.958330,9,5.39,2.29,5.28,0,752.594
36.000000,8.8,4.99,1.25,5.07,0,753.388
36.041670,7.17,4.63,1.78,1.44,4.4,753.487
36.083330,6.22,4.43,1.84,2.26,4.4,753.487
36.125000,7.24,4.51,2.7,2.88,0,754.479
36.166670,6.7,4.21,1.41,2.22,0,754.578
36.208330,6.57,3.75,2.14,3.42,0,754.578
36.250000,6.16,3.87,1.29,1.71,2,755.074
36.291670,6.24,2.07,1.2,2.75,4.4,755.47
36.333330,5.97,3.06,1.36,2.26,4.4,755.47
36.375000,6.98,2.96,1.55,3.4,0,756.165
36.416670,8.27,2.68,1.38,3.06,0,756.462
36.458330,9.01,4.08,3.01,2.87,0,756.462
36.500000,10.08,3.55,3.58,3.34,0,756.264
36.541670,11.03,2.26,3.17,3.35,0,755.867
36.583330,11.84,1.82,3.14,3.39,0,755.867
36.625000,11.42,2.15,2.07,3.42,0,755.57
36.666670,10.13,2.34,2.91,3.19,0,755.57
36.708330,6.68,2.28,2.28,2.86,0,755.57
36.750000,4.93,1.42,1.78,2.51,0,755.867
36.791670,6.29,1.83,1.18,2.46,0,755.768
36.833330,5.95,2.56,1.55,2.38,0,755.768
36.875000,6.16,3.08,1.66,2.23,0,756.363
36.916670,5.69,3.57,1.6,2.06,2,756.66
36.958330,5.48,3.72,1.04,2.24,2,756.66
37.000000,5.56,3.37,0.71,2.08,7.5,756.462
37.041670,5.56,3.15,0.51,0.86,2,756.66
37.083330,5.42,3.45,1.35,2.33,2,756.66
37.125000,4,2.91,1.13,0.94,7.5,756.66
37.166670,4.14,2.91,1.1,0.94,7.5,756.76
37.208330,4.21,3.04,1.17,1.03,7.5,756.76
37.250000,4.34,3.37,0.38,3.11,0,756.66
37.291670,3.73,3.23,1.36,0.79,10,757.355
37.333330,3.93,3.37,1.65,0.72,10,757.355
37.375000,4.61,3.9,1.51,0.62,10,757.454
37.416670,5.56,3.96,1.83,0.66,4.4,757.553
37.458330,6.91,4.63,0.65,4.32,4.4,757.553
37.500000,7.52,4.33,1.02,0.57,10,756.958
37.541670,7.86,5,1.37,0.43,4.4,756.462
37.583330,7.91,5.05,0.57,5.68,4.4,756.462
37.625000,7.31,4.27,0.81,4.24,10,754.975
37.666670,6.97,4.37,0.29,4.95,0,754.181
37.708330,5.61,4.58,0.41,6.18,0,754.181
37.750000,5.08,3.97,1.14,1.5,10,752.396
37.791670,4.27,3.75,1.64,0.75,7.5,751.9
37.833330,4.34,3.96,1.09,1.96,7.5,751.9
37.875000,7.39,5.05,4.41,3.31,10,750.115
37.916670,8.95,4.68,5.45,3.9,7.5,749.619
37.958330,10.43,4.27,9.08,4.25,7.5,749.619
38.000000,9.95,4.38,8.9,4.27,10,748.429
38.041670,9.61,4.25,10.97,4.19,4.4,747.636
38.083330,9.33,3.96,10.85,4.23,4.4,747.636
38.125000,9.4,3.77,10.3,4.35,10,747.834
38.166670,9.06,3.35,10.49,4.46,7.5,748.231
38.208330,8.52,2.65,6.84,4.54,7.5,748.231
38.250000,7.37,1.24,3.73,4.83,4.4,748.826
38.291670,6.56,0.91,3.88,4.01,0,748.826
38.333330,7.17,0.88,4.6,4.51,0,748.826
38.375000,7.98,0.17,2.98,4.49,0,749.223
38.416670,8.93,0.8,4.82,4.3,0,749.322
38.458330,9.33,1.3,6.9,4.3,0,749.322
38.500000,10.08,1.63,7.13,4.41,0,749.619
38.541670,11.1,0.45,7.05,4.36,7.5,749.52
38.583330,11.09,1.05,6.45,4.35,7.5,749.52
38.625000,10.61,0.88,5.36,4.56,10,749.818
38.666670,9.46,-0.05,4.53,5.48,7.5,749.818
38.708330,8.85,-0.04,5.43,4.36,7.5,749.818
38.750000,7.16,1.51,5.99,4.29,7.5,750.611
38.791670,6.42,1.57,2.61,4.62,7.5,750.809
38.833330,5.75,1.76,1.55,4.55,7.5,750.809
38.875000,5.55,0.88,1.69,4.32,10,751.107
38.916670,4.87,0.6,0.47,2.33,10,751.504
38.958330,4.61,0.3,0.44,4.73,10,751.504
39.000000,3.19,0.01,0.41,3.38,10,752.297
39.041670,2.38,-0.07,0.75,3.2,7.5,752.594
39.083330,2.51,1,2.09,2.84,7.5,752.594
39.125000,2.58,0.8,1.14,2.96,2,753.189
39.166670,1.23,-0.13,0.29,3.42,7.5,753.586
39.208330,0.29,-0.91,0.57,1.93,7.5,753.586
39.250000,-0.24,-1.98,0.99,5.26,10,753.983
39.291670,-0.98,-3,0.57,0.63,7.5,754.38
39.333330,0.63,-2.32,0.29,3.92,7.5,754.38
39.375000,1.92,-2.12,0.35,4.61,7.5,755.669
39.416670,3.88,-2.93,1.93,5.91,7.5,756.264
39.458330,4.7,-3.6,4.62,5.97,7.5,756.264
39.500000,5.91,-2.76,4.58,0.04,10,756.958
39.541670,6.78,-1.86,3.88,6.14,7.5,756.958
39.583330,7.12,-1.29,3.96,6.26,7.5,756.958
39.625000,7.04,-1.18,3.9,5.98,10,757.751
39.666670,7.03,-1.34,4.49,0.07,10,758.247
39.708330,6.02,-1,2.72,6.06,10,758.247
39.750000,3.04,-1.31,2.06,5.88,10,759.338
39.791670,1.97,-1.19,1.29,0.67,10,759.636
39.833330,0.15,-1.72,1.43,0.53,10,759.636
39.875000,-0.58,-2.2,1.67,5.04,7.5,760.231
39.916670,-2,-2.86,0.82,0.16,2,760.231
39.958330,-1.86,-3.27,0.58,1.02,2,760.231
40.000000,-2.53,-3.41,0.42,5.56,7.5,760.726
40.041670,-2.87,-4.27,0.8,0.54,7.5,760.627
40.083330,-3.34,-4.48,0.61,2.29,7.5,760.627
40.125000,-2.73,-3.68,1.15,1.73,10,760.627
40.166670,-2.12,-2.9,1.84,0.91,10,760.627
40.208330,-1.78,-2.78,1.73,1.02,10,760.627
40.250000,-0.83,-2.13,1.12,1.66,10,760.528
40.291670,-0.9,-1.92,1,0.87,10,760.528
40.333330,-0.22,-2.28,0.69,1.89,10,760.528
40.375000,1.8,-1.22,0.97,0.98,10,760.826
40.416670,3.76,-2.12,2.3,3.38,10,760.726
40.458330,5.17,-2.33,1.74,4.58,10,760.726
40.500000,5.37,-2.31,2.01,5.6,2,760.231
40.541670,6.58,-1.71,1.05,5.17,10,759.636
40.583330,7.59,-2.44,1.34,4.62,10,759.636
40.625000,8.2,-1.85,1.28,3.65,7.5,759.041
40.666670,7.58,-2.36,2.11,2.5,4.4,758.941
40.708330,5.75,-3.33,2.18,3.01,4.4,758.941
40.750000,1.96,-3.7,1.23,2.43,7.5,758.545
40.791670,1.16,-3.83,1.17,1.98,10,758.445
40.833330,0.7,-3.63,1.59,2.22,10,758.445
40.875000,1.38,-2.99,2.45,2.04,7.5,757.95
40.916670,0.36,-3.24,1.46,1.65,2,757.95
40.958330,0.97,-3.68,1.47,1.34,2,757.95
41.000000,-0.03,-3.4,2.19,2.14,10,757.255
41.041670,-0.63,-3.77,2.32,2.57,10,757.057
